date,countries,tracker
01/08/2019,AM,6.943763762081629
01/09/2019,AM,11.60949238722377
01/10/2019,AM,2.918109209329959
01/11/2019,AM,6.592269099002908
01/12/2019,AM,8.89514274703406
01/01/2020,AM,7.331203715168617
01/02/2020,AM,-0.332007661111141
01/03/2020,AM,-1.7434937923472813
01/04/2020,AM,-13.454680151047393
01/05/2020,AM,-9.390129592216734
01/06/2020,AM,-7.778134891873447
01/07/2020,AM,-6.0225513502145684
01/08/2020,AM,-5.730361694107468
01/09/2020,AM,-2.6820277556076775
01/10/2020,AM,-4.891127576189568
01/11/2020,AM,-6.769441729162288
01/12/2020,AM,-5.229279436952092
01/01/2021,AM,-0.3130030050048279
01/02/2021,AM,2.9239085477462625
01/03/2021,AM,5.5380575716330815
01/04/2021,AM,10.404319241650928
01/05/2021,AM,8.29812093888746
01/06/2021,AM,9.617520843736608
01/07/2021,AM,5.058996704362398
01/08/2021,AM,12.44267702134875
01/09/2021,AM,6.561255482042014
01/10/2021,AM,8.053444971211565
01/11/2021,AM,16.4608296786622
01/01/2005,AU,7.584966047406563
01/02/2005,AU,8.231709677186965
01/03/2005,AU,7.29573280615017
01/04/2005,AU,7.438859553111899
01/05/2005,AU,3.5773131845676267
01/06/2005,AU,2.7758252718565966
01/07/2005,AU,7.3912248872178825
01/08/2005,AU,2.6388332831644687
01/09/2005,AU,10.308183855242424
01/10/2005,AU,7.154084999170536
01/11/2005,AU,5.29079289141333
01/12/2005,AU,3.8404352582707064
01/01/2006,AU,-0.4841473884800013
01/02/2006,AU,4.53626090738516
01/03/2006,AU,6.601401511289251
01/04/2006,AU,6.015702643634308
01/05/2006,AU,5.4442039167480925
01/06/2006,AU,1.5643799126755138
01/07/2006,AU,2.533576034101442
01/08/2006,AU,3.609619866044608
01/09/2006,AU,8.27796541819096
01/10/2006,AU,7.22287378257074
01/11/2006,AU,8.664119344465885
01/12/2006,AU,1.3553104222767278
01/01/2007,AU,7.892412614325923
01/02/2007,AU,4.8123266706573276
01/03/2007,AU,5.464680575493117
01/04/2007,AU,6.561447575004278
01/05/2007,AU,5.0855242797403895
01/06/2007,AU,8.636854372569426
01/07/2007,AU,5.937157243063197
01/08/2007,AU,8.113034169819773
01/09/2007,AU,5.067270577256681
01/10/2007,AU,5.112723484600127
01/11/2007,AU,6.033799709706664
01/12/2007,AU,8.125227991361525
01/01/2008,AU,7.113309590295323
01/02/2008,AU,8.345795099366674
01/03/2008,AU,1.4143490188634484
01/04/2008,AU,4.0358602453457895
01/05/2008,AU,6.368219433804333
01/06/2008,AU,3.504430148315232
01/07/2008,AU,0.9348115117142799
01/08/2008,AU,4.315166189568252
01/09/2008,AU,1.322771234540656
01/10/2008,AU,-0.815590426135499
01/11/2008,AU,3.897152097221569
01/12/2008,AU,3.316155802765676
01/01/2009,AU,3.214219331826637
01/02/2009,AU,-0.25284228820743293
01/03/2009,AU,0.686187845261558
01/04/2009,AU,1.000935656866789
01/05/2009,AU,2.1964941125440913
01/06/2009,AU,3.389837418425754
01/07/2009,AU,4.375496740987153
01/08/2009,AU,2.607097390890143
01/09/2009,AU,5.401413097520973
01/10/2009,AU,6.3638893854506815
01/11/2009,AU,6.084751479756379
01/12/2009,AU,3.202566091850199
01/01/2010,AU,9.754111047408081
01/02/2010,AU,5.837746150137178
01/03/2010,AU,4.3647902282113025
01/04/2010,AU,6.567479335877242
01/05/2010,AU,7.997592423853282
01/06/2010,AU,4.304642403686151
01/07/2010,AU,4.781081949526476
01/08/2010,AU,2.113359303556485
01/09/2010,AU,5.3290302307983275
01/10/2010,AU,6.986513626614776
01/11/2010,AU,4.882538041990932
01/12/2010,AU,4.755892819472749
01/01/2011,AU,6.509475922343628
01/02/2011,AU,5.265989811544742
01/03/2011,AU,2.7904422626733876
01/04/2011,AU,4.808094567011922
01/05/2011,AU,5.3393731949503564
01/06/2011,AU,2.900510470493159
01/07/2011,AU,4.121353504570348
01/08/2011,AU,4.165682067374696
01/09/2011,AU,4.268770723990995
01/10/2011,AU,1.5361985544721368
01/11/2011,AU,3.708503020256243
01/12/2011,AU,8.037106732703524
01/01/2012,AU,5.1579608349517265
01/02/2012,AU,6.8450811160539144
01/03/2012,AU,5.2382030735809595
01/04/2012,AU,5.348114044759271
01/05/2012,AU,3.281590894452999
01/06/2012,AU,4.45192455271731
01/07/2012,AU,2.373470837638972
01/08/2012,AU,2.8656680272581623
01/09/2012,AU,7.8231003520188604
01/10/2012,AU,3.7777146857224166
01/11/2012,AU,5.973982941535915
01/12/2012,AU,5.690630553213641
01/01/2013,AU,4.891820590314078
01/02/2013,AU,3.437032688588693
01/03/2013,AU,2.3562180365068146
01/04/2013,AU,5.283748097497887
01/05/2013,AU,3.014386995007607
01/06/2013,AU,4.149212520743826
01/07/2013,AU,5.065773768316484
01/08/2013,AU,1.480350101594227
01/09/2013,AU,1.233427514316777
01/10/2013,AU,4.105473816648088
01/11/2013,AU,2.437924399651062
01/12/2013,AU,5.385467897320601
01/01/2014,AU,4.9756102332716825
01/02/2014,AU,4.185861091780673
01/03/2014,AU,2.1309940586604244
01/04/2014,AU,3.6639026683121982
01/05/2014,AU,2.0873779583490966
01/06/2014,AU,3.632163005240307
01/07/2014,AU,4.611489123717907
01/08/2014,AU,4.837375830904115
01/09/2014,AU,4.332713105899219
01/10/2014,AU,6.797571472939174
01/11/2014,AU,4.562617972994803
01/12/2014,AU,3.5971562599459346
01/01/2015,AU,2.409857252304994
01/02/2015,AU,6.149108120980257
01/03/2015,AU,1.3044287711188156
01/04/2015,AU,1.5812454002403695
01/05/2015,AU,6.344615369720563
01/06/2015,AU,5.744417905240409
01/07/2015,AU,2.3679555599717323
01/08/2015,AU,2.835381703411373
01/09/2015,AU,4.811824215509777
01/10/2015,AU,-0.020940050175766656
01/11/2015,AU,1.763638829064242
01/12/2015,AU,6.4876110175513775
01/01/2016,AU,2.755603830575029
01/02/2016,AU,1.2505301564707136
01/03/2016,AU,3.798151439379435
01/04/2016,AU,3.092328055230366
01/05/2016,AU,1.397894330888834
01/06/2016,AU,2.498168166702085
01/07/2016,AU,4.061145780954535
01/08/2016,AU,4.372603785708636
01/09/2016,AU,1.820920521970335
01/10/2016,AU,2.934825792461943
01/11/2016,AU,0.3923801799585481
01/12/2016,AU,1.767292029136586
01/01/2017,AU,3.2125108305454653
01/02/2017,AU,3.987493054439522
01/03/2017,AU,1.7770294557033215
01/04/2017,AU,2.944955325267668
01/05/2017,AU,2.1093848981250223
01/06/2017,AU,3.201690550675456
01/07/2017,AU,2.580968949240183
01/08/2017,AU,2.2972739080335782
01/09/2017,AU,5.386335349268337
01/10/2017,AU,2.415608095374798
01/11/2017,AU,4.443009623834284
01/12/2017,AU,3.399054458378893
01/01/2018,AU,6.15725545057259
01/02/2018,AU,2.7776408887355695
01/03/2018,AU,4.3571427558493845
01/04/2018,AU,4.814510724668206
01/05/2018,AU,7.150324890922706
01/06/2018,AU,3.682873239746906
01/07/2018,AU,1.7320920082449143
01/08/2018,AU,2.9045034281877875
01/09/2018,AU,3.5128323778394575
01/10/2018,AU,2.747618781273465
01/11/2018,AU,3.020212600724432
01/12/2018,AU,3.967570920945041
01/01/2019,AU,1.3340867616518124
01/02/2019,AU,1.962675665417585
01/03/2019,AU,7.888308688882907
01/04/2019,AU,5.460539044108188
01/05/2019,AU,1.957026246432911
01/06/2019,AU,3.6985185998207784
01/07/2019,AU,0.8919950416506616
01/08/2019,AU,3.581292685720314
01/09/2019,AU,4.886179905158172
01/10/2019,AU,4.948794939719333
01/11/2019,AU,5.837699903773597
01/12/2019,AU,3.3916068015716037
01/01/2020,AU,3.391478466889285
01/02/2020,AU,0.6951183510825396
01/03/2020,AU,-8.887034542536398
01/04/2020,AU,-11.22350072593088
01/05/2020,AU,-4.345078053073077
01/06/2020,AU,-4.38407421156478
01/07/2020,AU,-0.7485698954808747
01/08/2020,AU,-1.368880965949885
01/09/2020,AU,-0.1598433262407172
01/10/2020,AU,-0.17841922422784134
01/11/2020,AU,-4.1229746027187115
01/12/2020,AU,2.6099762658900305
01/01/2021,AU,0.121383304895837
01/02/2021,AU,3.071082878561299
01/03/2021,AU,11.349065841868534
01/04/2021,AU,12.973228548751184
01/05/2021,AU,11.354315860186375
01/06/2021,AU,12.174381442388093
01/07/2021,AU,2.900435584014491
01/08/2021,AU,6.004445140804566
01/09/2021,AU,2.7558672112722733
01/10/2021,AU,3.590038661963695
01/11/2021,AU,6.974023550178112
01/01/2005,AZ,34.02892635507371
01/02/2005,AZ,23.600285300195964
01/03/2005,AZ,27.720891070916725
01/04/2005,AZ,8.551189612405912
01/05/2005,AZ,7.5774016070765
01/06/2005,AZ,20.081602257986184
01/07/2005,AZ,18.51417585988908
01/08/2005,AZ,16.290353574105218
01/09/2005,AZ,30.746015505009712
01/10/2005,AZ,63.63288998308276
01/11/2005,AZ,17.284607951248233
01/12/2005,AZ,12.972125638131924
01/01/2006,AZ,35.055822460192914
01/02/2006,AZ,35.96327907266482
01/03/2006,AZ,16.703192284214754
01/04/2006,AZ,29.037263601383852
01/05/2006,AZ,26.217416361156666
01/06/2006,AZ,27.717671232987378
01/07/2006,AZ,19.417146405434487
01/08/2006,AZ,30.030545375199118
01/09/2006,AZ,13.958720679194855
01/10/2006,AZ,14.714645425863699
01/11/2006,AZ,32.80688113705834
01/12/2006,AZ,15.752858478813163
01/01/2007,AZ,20.18411254481734
01/02/2007,AZ,27.36384619814096
01/03/2007,AZ,28.294370742207498
01/04/2007,AZ,32.66642620697923
01/05/2007,AZ,9.221804454647147
01/06/2007,AZ,19.620292612267416
01/07/2007,AZ,23.055313378118793
01/08/2007,AZ,17.43713641358739
01/09/2007,AZ,19.29986255624093
01/10/2007,AZ,23.528438305525803
01/11/2007,AZ,18.407947979328014
01/12/2007,AZ,19.559637218467152
01/01/2008,AZ,20.206810891349722
01/02/2008,AZ,14.839813180102004
01/03/2008,AZ,12.537946457746889
01/04/2008,AZ,12.313517481813102
01/05/2008,AZ,24.02744093350367
01/06/2008,AZ,12.294846029993812
01/07/2008,AZ,15.008979087183253
01/08/2008,AZ,7.088670170252328
01/09/2008,AZ,17.017690403200227
01/10/2008,AZ,7.887294908417175
01/11/2008,AZ,9.57749543493885
01/12/2008,AZ,13.416786170188065
01/01/2009,AZ,6.105789017965083
01/02/2009,AZ,1.5234847216302754
01/03/2009,AZ,12.574545869580307
01/04/2009,AZ,20.836518267791455
01/05/2009,AZ,5.5444626725534345
01/06/2009,AZ,5.122326075681581
01/07/2009,AZ,17.558097560944624
01/08/2009,AZ,11.57674655901451
01/09/2009,AZ,7.4990774057253
01/10/2009,AZ,23.672846987810164
01/11/2009,AZ,7.695328475202947
01/12/2009,AZ,9.335718361813205
01/01/2010,AZ,14.005560460512049
01/02/2010,AZ,14.914131783260007
01/03/2010,AZ,14.219633144853177
01/04/2010,AZ,8.65741716454785
01/05/2010,AZ,14.353055746900878
01/06/2010,AZ,10.596095431852188
01/07/2010,AZ,10.524815782056162
01/08/2010,AZ,13.007152450022412
01/09/2010,AZ,8.514590804556653
01/10/2010,AZ,9.80172439733345
01/11/2010,AZ,13.807170039169609
01/12/2010,AZ,12.805247287726223
01/01/2011,AZ,6.432554543878055
01/02/2011,AZ,3.4382785345198017
01/03/2011,AZ,4.165900143235517
01/04/2011,AZ,5.05644658374024
01/05/2011,AZ,-2.1432324053477734
01/06/2011,AZ,10.73521620347447
01/07/2011,AZ,7.652034299170909
01/08/2011,AZ,0.570935879953544
01/09/2011,AZ,5.81973740417273
01/10/2011,AZ,9.155232425081412
01/11/2011,AZ,-0.8052752968383767
01/12/2011,AZ,-1.049043080788152
01/01/2012,AZ,5.517712074244221
01/02/2012,AZ,2.971050240796497
01/03/2012,AZ,-0.6714003571008529
01/04/2012,AZ,3.4409183933290386
01/05/2012,AZ,9.265279822913607
01/06/2012,AZ,3.672964033931695
01/07/2012,AZ,-1.3251505590922372
01/08/2012,AZ,9.433745523586003
01/09/2012,AZ,5.030179437647698
01/10/2012,AZ,0.19344629557044488
01/11/2012,AZ,15.702393437190873
01/12/2012,AZ,8.366413831907149
01/01/2013,AZ,1.8113467880858791
01/02/2013,AZ,7.2032931445761905
01/03/2013,AZ,8.901714413031689
01/04/2013,AZ,7.755031713057319
01/05/2013,AZ,7.154063380135659
01/06/2013,AZ,7.25157945272327
01/07/2013,AZ,7.012694602386922
01/08/2013,AZ,5.266558883251699
01/09/2013,AZ,9.476410028010184
01/10/2013,AZ,9.785102372050613
01/11/2013,AZ,3.970827127591787
01/12/2013,AZ,7.955303901758441
01/01/2014,AZ,4.445320451864146
01/02/2014,AZ,6.1362320860226545
01/03/2014,AZ,5.918006808032034
01/04/2014,AZ,2.6612119369013056
01/05/2014,AZ,0.6193824251280766
01/06/2014,AZ,6.301525695393872
01/07/2014,AZ,2.9230986515452533
01/08/2014,AZ,6.346479546758601
01/09/2014,AZ,0.6348507726723163
01/10/2014,AZ,3.1874610366372993
01/11/2014,AZ,3.7190296050044402
01/12/2014,AZ,3.0243116934646803
01/01/2015,AZ,7.273158560605419
01/02/2015,AZ,4.330600040388662
01/03/2015,AZ,6.2585418352859685
01/04/2015,AZ,2.7333725491433625
01/05/2015,AZ,3.779860376342029
01/06/2015,AZ,2.890446023694609
01/07/2015,AZ,5.408965816700434
01/08/2015,AZ,3.4964132724986654
01/09/2015,AZ,4.5532000174447855
01/10/2015,AZ,9.207392603917791
01/11/2015,AZ,-0.2639452307149884
01/12/2015,AZ,2.909964870673986
01/01/2016,AZ,-2.4188379343978204
01/02/2016,AZ,2.026860657291303
01/03/2016,AZ,0.25220483077498845
01/04/2016,AZ,-3.3931041405049287
01/05/2016,AZ,3.763052061305687
01/06/2016,AZ,5.386382408959951
01/07/2016,AZ,1.2123993105524282
01/08/2016,AZ,0.09868437724693403
01/09/2016,AZ,1.9480373519447927
01/10/2016,AZ,1.3329375596039328
01/11/2016,AZ,1.0269410117679856
01/12/2016,AZ,1.869125218086974
01/01/2017,AZ,5.936257423210931
01/02/2017,AZ,0.3644890188913211
01/03/2017,AZ,5.06646497697541
01/04/2017,AZ,10.774715902313275
01/05/2017,AZ,0.7626403942967698
01/06/2017,AZ,4.05999279597318
01/07/2017,AZ,6.545139993077308
01/08/2017,AZ,2.157220065411418
01/09/2017,AZ,2.610278000579939
01/10/2017,AZ,3.3191353554600043
01/11/2017,AZ,4.963835001207103
01/12/2017,AZ,2.1185896333327983
01/01/2018,AZ,5.073316469279662
01/02/2018,AZ,6.948203723106616
01/03/2018,AZ,4.675700786565029
01/04/2018,AZ,3.6142782672384044
01/05/2018,AZ,4.470692607799119
01/06/2018,AZ,1.2929592775448744
01/07/2018,AZ,1.1932288555545523
01/08/2018,AZ,2.1773125520884427
01/09/2018,AZ,6.668310267627061
01/10/2018,AZ,9.380863384519582
01/11/2018,AZ,4.1605133867388915
01/12/2018,AZ,4.849123632917724
01/01/2019,AZ,5.703003800388593
01/02/2019,AZ,9.869187991999336
01/03/2019,AZ,5.124432643806033
01/04/2019,AZ,2.8746607659255003
01/05/2019,AZ,5.674329748901558
01/06/2019,AZ,8.494832842133238
01/07/2019,AZ,6.998248619046128
01/08/2019,AZ,8.621825664788748
01/09/2019,AZ,6.821979065488084
01/10/2019,AZ,3.965285401305065
01/11/2019,AZ,8.359750138336738
01/12/2019,AZ,5.462135845879604
01/01/2020,AZ,7.764542809277242
01/02/2020,AZ,6.4404320052471915
01/03/2020,AZ,-5.5159280365104895
01/04/2020,AZ,-10.258958588404179
01/05/2020,AZ,-0.456176237665359
01/06/2020,AZ,-2.489139684310487
01/07/2020,AZ,-9.90768531537172
01/08/2020,AZ,0.01595354519036347
01/09/2020,AZ,3.228797652688413
01/10/2020,AZ,-5.225618134506592
01/11/2020,AZ,-7.93670815277279
01/12/2020,AZ,-5.564326821863199
01/01/2021,AZ,-7.809770855242819
01/02/2021,AZ,-2.119274078553569
01/03/2021,AZ,5.589293035400709
01/04/2021,AZ,15.581791377955293
01/05/2021,AZ,7.580291228081078
01/06/2021,AZ,6.503088950081346
01/07/2021,AZ,7.418025239403377
01/08/2021,AZ,4.474446354142103
01/09/2021,AZ,7.284699747128829
01/10/2021,AZ,8.035742321445966
01/11/2021,AZ,5.905698064956283
01/01/2005,BN,1.6508890025097958
01/02/2005,BN,9.605442391975213
01/03/2005,BN,-6.8645719139708445
01/04/2005,BN,12.886745234030533
01/05/2005,BN,12.190245384369728
01/06/2005,BN,-2.673078373169477
01/07/2005,BN,1.1444168329728643
01/08/2005,BN,18.201272881686617
01/09/2005,BN,15.751662672270976
01/10/2005,BN,27.095153402906156
01/11/2005,BN,-1.3493622239898497
01/12/2005,BN,2.111602360086822
01/01/2006,BN,7.495124084830195
01/02/2006,BN,2.2674939947395663
01/03/2006,BN,19.14977923196972
01/04/2006,BN,8.22944654779526
01/05/2006,BN,3.257939390099304
01/06/2006,BN,12.055333079672607
01/07/2006,BN,24.435117514197856
01/08/2006,BN,-4.032294819223489
01/09/2006,BN,30.46088064903255
01/10/2006,BN,-8.293824090064303
01/11/2006,BN,31.643178641542534
01/12/2006,BN,10.983377954718613
01/01/2007,BN,2.7173228013498596
01/02/2007,BN,12.761593923237262
01/03/2007,BN,10.970781397662462
01/04/2007,BN,16.455075507972477
01/05/2007,BN,4.581404331828457
01/06/2007,BN,-3.062028795244898
01/07/2007,BN,4.5584728970193655
01/08/2007,BN,7.827130200334264
01/09/2007,BN,-2.1713400277274717
01/10/2007,BN,22.393505225541883
01/11/2007,BN,3.35658428634042
01/12/2007,BN,5.640487171389114
01/01/2008,BN,10.171583620384528
01/02/2008,BN,-1.3544250738717434
01/03/2008,BN,8.285717919383504
01/04/2008,BN,13.902591721077897
01/05/2008,BN,-1.6105677553293236
01/06/2008,BN,-3.3513446432025895
01/07/2008,BN,3.3579992492284587
01/08/2008,BN,1.1756231885143371
01/09/2008,BN,9.463413230190463
01/10/2008,BN,-1.5972084397325381
01/11/2008,BN,6.301159792876122
01/12/2008,BN,13.450232088150127
01/01/2009,BN,-13.239938313698232
01/02/2009,BN,10.036080197323727
01/03/2009,BN,8.934464335499769
01/04/2009,BN,0.6048666724496851
01/05/2009,BN,4.0300979313903955
01/06/2009,BN,12.279025289749873
01/07/2009,BN,-6.957568009114743
01/08/2009,BN,9.613945558455374
01/09/2009,BN,11.192702738811542
01/10/2009,BN,8.547888936061616
01/11/2009,BN,5.549748330449164
01/12/2009,BN,14.459667452679536
01/01/2010,BN,19.860107355344834
01/02/2010,BN,11.013329735102792
01/03/2010,BN,1.443342624129968
01/04/2010,BN,19.008304246913767
01/05/2010,BN,16.467080628855804
01/06/2010,BN,-3.5413886349936616
01/07/2010,BN,16.735013610530746
01/08/2010,BN,10.23932021971482
01/09/2010,BN,-0.8319756749470427
01/10/2010,BN,8.875241913849191
01/11/2010,BN,6.577607796493455
01/12/2010,BN,-1.4203126592845228
01/01/2011,BN,9.063399109918109
01/02/2011,BN,8.733124600608084
01/03/2011,BN,3.44295896476489
01/04/2011,BN,-6.08865379417056
01/05/2011,BN,4.827369550008829
01/06/2011,BN,20.47893168370687
01/07/2011,BN,-4.3470687410180435
01/08/2011,BN,3.3376417819848454
01/09/2011,BN,16.06639270108868
01/10/2011,BN,9.117360249403877
01/11/2011,BN,6.5260919167321845
01/12/2011,BN,1.1433472747443303
01/01/2012,BN,4.177480032917804
01/02/2012,BN,6.057279141444065
01/03/2012,BN,7.333602107085009
01/04/2012,BN,8.055824773941868
01/05/2012,BN,4.722788227721085
01/06/2012,BN,3.969218808142324
01/07/2012,BN,2.6489566392878454
01/08/2012,BN,5.6868276867290435
01/09/2012,BN,-2.8113059049346965
01/10/2012,BN,4.163372655607591
01/11/2012,BN,3.483674528228126
01/12/2012,BN,4.784035513973754
01/01/2013,BN,4.494828636836559
01/02/2013,BN,0.649918851196044
01/03/2013,BN,4.310250549620635
01/04/2013,BN,5.445755435411878
01/05/2013,BN,9.28515492891326
01/06/2013,BN,2.58674265988621
01/07/2013,BN,-4.6642690891149226
01/08/2013,BN,5.393851280017396
01/09/2013,BN,0.8069124508349159
01/10/2013,BN,-4.925949623916908
01/11/2013,BN,-1.4515434074898572
01/12/2013,BN,-3.5834635561032115
01/01/2014,BN,3.226936026575583
01/02/2014,BN,3.3194766858862663
01/03/2014,BN,6.550030954738341
01/04/2014,BN,-0.8449016441460374
01/05/2014,BN,-4.832859167182617
01/06/2014,BN,5.397180697170409
01/07/2014,BN,-0.3629171722273682
01/08/2014,BN,0.05871084018644129
01/09/2014,BN,6.852583993773928
01/10/2014,BN,3.6153691936921732
01/11/2014,BN,0.2653833472793677
01/12/2014,BN,6.034993395755134
01/01/2015,BN,-3.945035217311286
01/02/2015,BN,0.5330095008877069
01/03/2015,BN,2.778266741416651
01/04/2015,BN,6.671931199345456
01/05/2015,BN,-1.3994523870004492
01/06/2015,BN,0.584203310407757
01/07/2015,BN,2.4940268210152796
01/08/2015,BN,7.1643862461036765
01/09/2015,BN,-0.8503771193724384
01/10/2015,BN,3.853948961213054
01/11/2015,BN,5.238072062126891
01/12/2015,BN,5.929840681858348
01/01/2016,BN,5.798594712235987
01/02/2016,BN,2.755128782232783
01/03/2016,BN,2.253390918167635
01/04/2016,BN,-2.6717346493173038
01/05/2016,BN,2.7026476249455365
01/06/2016,BN,1.6110832895293783
01/07/2016,BN,4.182676302825284
01/08/2016,BN,-3.2872781667291355
